frame,track_id,class_name,confidence,x1,y1,x2,y2,pixel_speed_px_per_frame
719,1661,bus,0.4219,509,105,630,278,2.0
719,1662,person,0.6292,1666,304,1699,394,2.236
719,1667,person,0.4101,1078,397,1133,510,2.236
719,1670,person,0.3738,188,453,226,533,0.0
719,1671,bus,0.383,1153,62,1217,176,0.0
719,1539,bus,0.5691,517,267,672,481,15.445
720,1465,car,0.7906,359,336,471,428,10.914
720,1394,truck,0.6701,251,639,544,933,14.285
720,1661,bus,0.35,498,102,631,294,3.808
720,1667,person,0.4611,1075,392,1130,505,3.041
720,1670,person,0.5683,182,445,225,536,5.0
720,1539,bus,0.6607,514,259,670,475,14.548
721,1465,car,0.6851,352,328,462,419,6.27
721,1394,truck,0.6163,245,631,535,923,9.52
721,1661,bus,0.3661,500,99,618,269,3.543
721,1667,motorcycle,0.4702,1065,390,1123,510,3.283
721,1539,bus,0.492,510,256,661,465,11.963
721,1671,truck,0.4159,1138,51,1203,166,9.301
722,1465,car,0.7876,338,326,451,420,6.543
722,1394,truck,0.6109,235,628,523,918,8.779
722,1667,person,0.4775,1053,392,1111,513,5.274
722,1539,bus,0.3555,496,251,649,462,5.963
722,1379,bus,0.4338,482,98,591,262,6.775
723,1465,car,0.753,324,329,436,421,10.041
723,1394,truck,0.5954,226,629,511,917,9.451
723,1667,person,0.3805,1039,397,1099,522,9.124
723,1539,bus,0.7003,482,255,636,467,9.334
723,1379,bus,0.4525,476,100,582,259,6.242
723,1258,train,0.3457,1226,85,1905,458,0.542
724,1465,car,0.7648,313,333,420,422,12.314
724,1394,truck,0.7238,216,630,502,919,9.962
724,1667,person,0.535,1026,406,1085,529,12.674
724,1539,bus,0.5249,467,258,623,474,11.753
724,1379,bus,0.5134,456,105,579,292,4.651
724,1583,car,0.4098,592,138,676,196,3.406
725,1465,car,0.7055,295,342,403,431,14.86
725,1394,truck,0.6549,197,637,483,927,12.562
725,1539,bus,0.6724,416,165,634,479,17.755
726,1465,car,0.8053,297,349,404,438,12.083
726,1394,truck,0.7475,205,639,489,927,8.382
726,1539,bus,0.4575,412,137,645,485,15.734
726,1709,truck,0.4104,1083,83,1148,197,0.0
726,1713,car,0.591,395,168,452,221,0.0
726,1526,person,0.5506,1022,435,1073,553,6.302
726,1258,train,0.4646,1235,111,1916,485,0.832
726,1379,bus,0.4169,455,121,564,285,1.364
727,1465,car,0.755,298,339,402,425,7.701
727,1394,truck,0.6604,211,625,490,909,4.743
727,1709,truck,0.4381,1086,75,1149,187,9.22
727,1713,car,0.4248,395,153,453,207,14.036
727,1717,person,0.5537,117,461,155,551,0.0
727,1718,person,0.5738,1601,312,1628,398,0.0
727,1526,motorcycle,0.4019,1025,444,1073,550,6.284
727,1379,bus,0.4031,445,114,565,298,8.092
727,1667,person,0.4742,1017,420,1074,540,9.576
728,1465,car,0.7271,302,323,407,410,4.07
728,1394,truck,0.5738,220,613,496,895,5.006
728,1709,truck,0.413,1090,57,1155,172,13.463
728,1713,car,0.4924,398,139,455,192,14.577
728,1526,person,0.548,1028,423,1080,538,5.863
728,1379,bus,0.3669,454,106,561,267,4.617
728,1583,car,0.3983,585,128,670,186,2.417
728,1258,train,0.2654,1236,95,1913,467,0.262
729,1465,car,0.8045,321,327,430,418,7.382
729,1394,truck,0.5007,244,615,517,894,12.207
729,1574,car,0.3593,1036,108,1090,141,1.811
730,1465,car,0.7878,337,331,442,419,10.738
730,1394,truck,0.4834,261,617,530,892,14.02
730,1734,person,0.6428,1642,310,1671,398,0.0
730,1670,person,0.4681,162,462,205,554,2.573
730,1661,bus,0.4345,489,111,600,270,1.918
731,1465,car,0.7302,348,330,451,416,12.455
731,1394,truck,0.5116,275,615,540,886,14.87
731,1734,person,0.4184,1651,310,1680,397,9.055
731,1743,bus,0.4362,498,268,658,472,0.0
731,1744,car,0.6399,437,148,504,204,0.0
731,1745,car,0.4491,630,145,708,200,0.0
731,1670,person,0.4201,166,455,210,548,1.718
731,1661,bus,0.3755,488,111,614,294,1.758
731,1574,car,0.4791,1048,108,1106,143,1.899
732,1465,car,0.7192,353,325,456,412,12.51
732,1394,truck,0.7306,280,608,542,877,13.585
732,1734,person,0.3801,1655,310,1683,396,6.519
732,1743,bus,0.4323,506,283,651,467,5.0
732,1744,car,0.4382,441,146,504,199,4.472
732,1670,person,0.3192,168,451,211,542,1.404
732,1661,bus,0.6185,496,108,612,277,0.972
732,1751,motorcycle,0.4162,1076,485,1125,570,0.0
732,1752,person,0.4719,1072,437,1126,548,0.0
732,1574,car,0.3929,1062,111,1115,142,2.209
733,1465,car,0.7904,345,324,450,412,5.59
733,1394,truck,0.665,274,601,538,873,7.766
733,1743,bus,0.5185,492,266,648,464,4.717
733,1661,bus,0.5498,490,106,603,270,1.133
733,1752,person,0.4778,1062,441,1123,566,13.038
734,1465,car,0.7763,332,322,437,410,2.574
734,1394,truck,0.7066,264,599,527,870,5.0
734,1743,bus,0.6566,479,267,634,464,7.52
734,1752,motorcycle,0.3502,1047,446,1110,577,14.16
734,1379,bus,0.4505,464,107,582,288,0.608
735,1465,car,0.8092,319,322,423,410,7.215
735,1394,truck,0.5798,255,597,515,864,7.433
735,1743,bus,0.6202,463,261,623,466,8.923
735,1752,person,0.2954,1037,447,1101,580,12.207
735,1379,bus,0.4228,454,105,579,301,0.778
736,1465,car,0.8392,311,318,415,405,10.398
736,1394,truck,0.7046,252,595,508,859,8.61
736,1743,truck,0.3295,451,256,615,467,11.782
736,1752,person,0.3357,1030,451,1094,584,11.164
736,1379,bus,0.5147,453,103,572,291,1.267
736,1770,car,0.4735,390,146,457,199,0.0
736,1771,car,0.4086,1011,112,1070,141,0.0
736,1772,car,0.3757,575,138,667,195,0.0
736,1539,bus,0.4463,417,99,648,467,6.349
737,1465,car,0.7408,305,314,405,398,10.92
737,1394,truck,0.5769,248,589,501,849,9.179
737,1743,bus,0.5129,448,260,605,461,11.071
737,1752,person,0.5421,1021,450,1085,582,10.277
737,1379,bus,0.4509,445,103,568,300,1.67
737,1770,car,0.4574,385,145,450,196,6.325
737,1772,car,0.3579,571,133,663,190,6.403
737,1773,bus,0.6674,1080,65,1153,174,0.0
737,1717,person,0.3907,113,450,152,542,1.077
737,1718,person,0.3582,1597,299,1625,387,1.237
738,1465,car,0.7961,299,311,401,397,9.014
738,1394,truck,0.6387,243,586,495,845,8.051
738,1752,person,0.5954,1017,451,1083,588,7.28
738,1379,bus,0.2517,436,101,562,304,6.129
738,1772,car,0.3577,561,131,653,188,7.826
738,1773,bus,0.4248,1071,53,1150,172,9.22
738,1717,person,0.2963,109,449,149,542,1.185
738,1539,bus,0.5255,411,99,625,457,6.575
739,1465,car,0.849,294,310,399,397,7.045
739,1394,truck,0.6121,242,583,494,842,6.19
739,1752,person,0.6019,1014,455,1081,594,6.149
739,1772,car,0.4093,554,132,645,189,7.601
739,1717,person,0.3461,105,447,147,543,1.239
739,1539,bus,0.4233,409,100,614,457,3.298
739,1771,car,0.3096,1006,106,1070,138,1.491
739,1770,car,0.4596,373,142,438,193,6.227
740,1465,car,0.8028,297,307,400,393,4.65
740,1394,truck,0.5208,245,578,497,837,5.483
740,1752,person,0.6127,1016,457,1083,597,4.1
740,1772,car,0.2855,555,130,648,188,5.297
740,1717,person,0.4067,106,445,148,540,1.28
740,1771,car,0.4084,1002,101,1071,135,2.236
740,1770,car,0.3006,373,142,439,193,4.43
740,1743,bus,0.344,441,255,597,457,6.346
740,1379,bus,0.3504,429,98,560,309,4.4
741,1465,car,0.8114,298,303,401,389,2.915
741,1394,truck,0.4499,249,573,496,827,4.776
741,1752,person,0.5582,1017,457,1083,595,2.61
741,1772,car,0.3343,553,128,645,186,4.61
741,1717,person,0.4573,106,443,149,540,1.768
741,1770,car,0.3903,371,139,436,190,4.308
741,1743,bus,0.3581,443,257,594,452,4.428
741,1379,bus,0.5119,429,95,560,308,3.688
741,1773,bus,0.3772,1069,48,1149,169,3.26
742,1465,car,0.7749,299,302,401,387,2.5
742,1394,car,0.3674,252,572,495,821,4.854
742,1752,person,0.4513,1017,461,1085,603,3.26
742,1772,car,0.378,557,128,648,185,1.458
742,1717,person,0.4033,106,443,148,538,1.346
742,1743,truck,0.2903,442,251,595,449,3.1
742,1379,bus,0.3016,432,98,554,298,2.668
742,1773,bus,0.2568,1068,49,1148,170,2.561
742,1539,bus,0.3509,416,97,610,448,2.612
742,1771,car,0.3025,999,93,1074,131,2.427
743,1465,car,0.8253,303,301,403,385,3.052
743,1394,truck,0.5046,259,569,501,818,5.618
743,1752,person,0.6001,1020,465,1089,611,3.913
743,1772,car,0.3279,557,129,648,186,1.061
743,1717,person,0.2904,108,444,151,540,1.061
743,1743,truck,0.2772,444,252,595,447,2.173
743,1379,bus,0.3185,434,100,557,303,0.825
743,1773,bus,0.3964,1072,52,1149,171,1.667
743,1788,car,0.3658,259,571,502,819,0.0
743,1789,car,0.4306,0,1031,287,1075,0.0
743,1539,bus,0.2856,420,99,609,448,2.942
743,1718,person,0.29,1595,297,1624,388,0.871
744,1465,car,0.6961,305,299,402,380,3.021
744,1394,truck,0.4216,263,562,505,810,6.175
744,1752,person,0.4864,1025,467,1090,606,3.01
744,1772,car,0.3149,560,128,646,182,1.118
744,1717,person,0.2929,110,441,153,536,1.414
744,1743,bus,0.3527,449,255,595,444,1.904
744,1379,bus,0.3455,441,96,556,286,3.162
744,1773,bus,0.2819,1074,48,1152,169,0.833
744,1788,car,0.3283,262,563,504,811,8.544
744,1789,car,0.4805,0,1020,326,1074,20.881
744,1771,car,0.3505,987,81,1078,128,2.926
745,1465,car,0.8196,304,296,398,374,2.795
745,1394,truck,0.6097,261,554,502,800,6.175
745,1752,person,0.5342,1023,469,1087,604,2.795
745,1772,car,0.4869,551,121,642,178,2.136
745,1717,person,0.5111,105,439,148,533,1.275
745,1743,bus,0.3783,446,251,590,438,2.5
745,1379,bus,0.3784,428,91,552,297,2.016
745,1789,car,0.4812,0,1010,357,1073,18.5
745,1543,car,0.3814,873,104,926,135,0.11
745,1770,car,0.4546,367,128,435,180,2.828
745,1718,person,0.6221,1589,289,1618,379,1.317
746,1465,car,0.7695,302,293,398,372,3.0
746,1394,truck,0.4882,261,550,500,795,6.25
746,1752,person,0.4154,1021,470,1087,609,1.904
746,1772,car,0.3087,551,120,639,175,2.85
746,1717,person,0.4683,103,438,146,531,1.677
746,1743,truck,0.4567,441,245,590,438,2.372
746,1789,car,0.5916,0,1003,377,1073,15.811
746,1770,car,0.4095,364,125,434,179,2.308
746,1718,person,0.4398,1587,287,1616,376,1.437
746,1773,bus,0.4002,1067,43,1146,165,1.0
747,1465,car,0.7597,304,290,400,369,3.509
747,1394,truck,0.5016,265,548,505,794,5.64
747,1752,person,0.5276,1024,473,1091,616,1.677
747,1772,car,0.3042,550,117,642,175,3.132
747,1717,person,0.275,106,438,149,529,2.305
747,1743,bus,0.4781,443,244,592,437,2.305
747,1789,car,0.574,0,994,408,1073,16.049
747,1770,car,0.4902,365,124,437,178,2.395
747,1718,person,0.4173,1590,287,1619,375,1.389
747,1773,truck,0.2691,1068,41,1147,165,1.217
747,1379,bus,0.3996,427,88,554,300,1.0
747,1543,car,0.2986,867,104,924,134,0.093
748,1465,car,0.782,302,288,401,369,2.795
748,1394,truck,0.4597,268,546,505,789,4.776
748,1752,person,0.5413,1025,476,1091,617,2.512
748,1772,car,0.3636,551,119,641,176,2.658
748,1717,person,0.4986,104,438,148,531,1.601
748,1743,bus,0.4266,444,246,591,438,2.151
748,1789,car,0.5592,0,987,429,1075,13.363
748,1770,car,0.4314,365,126,435,178,1.767
748,1718,person,0.3175,1589,287,1618,376,2.506
748,1806,car,0.4556,270,547,503,791,0.0
748,1379,bus,0.2812,427,90,556,307,1.0
748,1543,car,0.3364,871,104,930,135,0.114
748,1539,bus,0.4439,420,87,603,436,1.838
749,1465,car,0.7763,300,286,399,367,2.305
749,1394,car,0.6606,267,541,506,786,3.717
749,1752,person,0.466,1025,482,1090,620,3.783
749,1772,car,0.4902,545,118,637,176,1.346
749,1717,person,0.3055,102,438,146,531,0.707
749,1743,bus,0.4947,443,245,590,436,1.118
749,1789,car,0.7094,0,978,449,1074,12.096
749,1770,car,0.3931,362,126,434,179,0.901
749,1718,person,0.4584,1586,287,1616,376,0.901
749,1806,truck,0.3078,268,543,503,788,4.123
749,1379,bus,0.3067,421,89,551,310,2.884
749,1773,truck,0.3024,1067,41,1144,163,1.716
750,1465,car,0.7814,301,285,400,366,1.75
750,1752,person,0.5301,1025,482,1095,633,4.743
750,1772,car,0.5094,545,116,638,175,1.118
750,1717,person,0.3466,103,437,148,531,0.25
750,1743,bus,0.5339,442,241,591,437,0.559
750,1789,car,0.7235,0,971,463,1074,11.47
750,1770,car,0.5661,361,124,434,178,0.559
750,1718,person,0.5405,1588,286,1618,375,0.559
750,1379,bus,0.3448,423,87,552,308,0.849
750,1773,bus,0.3994,1069,42,1146,164,1.302
751,1465,car,0.7969,304,285,401,364,1.25
751,1752,person,0.4369,1027,488,1097,638,4.912
751,1772,car,0.3658,545,116,637,175,1.275
751,1717,person,0.3967,103,438,148,531,0.559
751,1743,bus,0.4177,439,231,595,436,1.75
751,1789,car,0.5714,0,967,476,1078,8.934
751,1770,car,0.543,361,124,435,179,0.75
751,1718,person,0.4379,1589,286,1619,376,0.0
751,1379,bus,0.3185,427,86,556,306,0.559
751,1773,bus,0.4031,1070,41,1147,164,0.566
751,1394,truck,0.489,272,536,509,779,3.606
752,1465,car,0.8237,303,284,400,363,1.25
752,1752,person,0.4438,1028,496,1096,642,5.836
752,1772,car,0.4624,544,117,636,176,1.521
752,1717,person,0.5403,101,438,146,531,0.75
752,1743,bus,0.5105,439,234,594,439,1.521
752,1789,car,0.6534,0,961,482,1077,7.387
752,1770,car,0.4257,359,125,432,178,1.275
752,1718,person,0.604,1587,286,1617,376,0.25
752,1379,bus,0.3243,424,86,553,308,0.791
752,1773,truck,0.2606,1070,39,1148,164,0.566
752,1394,truck,0.562,274,535,509,777,3.231
753,1465,car,0.7995,305,281,404,362,1.768
753,1752,person,0.4062,1031,501,1098,645,5.772
753,1772,car,0.4796,543,116,636,176,0.559
753,1717,person,0.4066,101,438,146,532,0.354
753,1743,bus,0.6502,440,231,593,436,1.75
753,1789,car,0.76,0,954,489,1077,5.706
753,1770,car,0.4129,359,126,431,178,0.75
753,1718,person,0.6486,1587,285,1617,376,0.354
753,1379,bus,0.2852,425,87,552,307,0.707
753,1394,truck,0.4442,278,532,512,774,3.329
753,1821,person,0.3937,1388,173,1422,237,0.0
754,1465,car,0.7914,305,280,404,361,1.601
754,1752,person,0.4003,1041,505,1093,609,1.75
754,1772,car,0.3218,542,114,636,175,0.559
754,1717,person,0.3796,102,438,147,530,0.25
754,1743,bus,0.4391,443,232,593,432,1.82
754,1789,car,0.7159,0,946,496,1076,5.062
754,1770,car,0.4947,359,125,433,178,0.25
754,1718,person,0.3676,1588,285,1618,376,0.0
754,1379,bus,0.3394,430,86,553,300,1.414
754,1394,truck,0.5003,280,529,513,770,3.441
754,1773,truck,0.2988,1070,40,1147,165,0.6
755,1465,car,0.7967,305,278,406,361,1.458
755,1752,person,0.539,1035,510,1106,651,4.697
755,1772,car,0.3398,540,113,635,175,1.031
755,1717,person,0.3777,101,438,146,530,0.5
755,1743,bus,0.591,443,231,591,430,0.75
755,1789,car,0.7019,0,938,501,1076,4.802
755,1770,car,0.4754,358,124,433,178,0.75
755,1718,person,0.6637,1587,285,1618,377,0.5
755,1379,bus,0.3725,430,85,549,293,1.82
755,1394,truck,0.5881,282,525,515,767,3.4
755,1821,person,0.4127,1388,174,1422,238,0.5
756,1465,car,0.8044,305,278,406,361,1.414
756,1752,person,0.451,1034,515,1109,664,5.483
756,1772,car,0.3052,539,112,635,175,1.061
756,1717,person,0.5341,100,438,146,531,0.0
756,1743,bus,0.5885,446,236,588,426,1.275
756,1789,car,0.7552,0,932,504,1077,4.65
756,1770,car,0.4661,356,124,431,178,0.5
756,1718,person,0.6121,1587,284,1618,376,0.25
756,1379,bus,0.3051,429,85,548,295,1.75
756,1394,truck,0.584,283,522,515,764,3.816
756,1821,person,0.4273,1388,174,1422,238,0.333
757,1465,car,0.8288,306,278,405,360,0.559
757,1772,car,0.3092,539,112,634,176,0.901
757,1717,person,0.3279,101,437,147,531,0.354
757,1743,bus,0.6453,445,230,589,423,1.768
757,1789,car,0.8029,0,924,500,1073,4.507
757,1770,car,0.4544,356,125,430,177,0.559
757,1718,person,0.5853,1587,285,1618,377,0.25
757,1379,bus,0.4037,432,86,546,288,2.512
757,1394,truck,0.5656,288,519,516,758,4.138
757,1821,person,0.3446,1388,175,1422,239,0.5
758,1465,car,0.8174,306,277,406,359,0.707
758,1772,car,0.2752,540,111,634,174,0.707
758,1743,bus,0.6778,445,227,590,422,2.016
758,1789,car,0.7174,0,918,498,1072,4.008
758,1770,car,0.397,357,125,429,177,0.75
758,1718,person,0.6476,1587,286,1618,377,0.354
758,1379,bus,0.4514,433,85,546,284,2.305
758,1394,truck,0.5415,291,516,516,753,4.138
758,1821,person,0.3992,1388,173,1422,238,0.0
758,1752,person,0.5033,1035,523,1111,675,5.503
759,1465,car,0.7783,304,275,405,359,0.559
759,1743,bus,0.6638,444,225,590,421,1.75
759,1789,car,0.7795,0,911,502,1073,3.758
759,1770,car,0.4362,353,124,428,177,1.275
759,1718,person,0.5822,1587,285,1618,375,0.25
759,1379,bus,0.4782,436,85,542,271,2.75
759,1394,truck,0.5094,295,515,518,750,4.031
759,1821,person,0.4066,1388,173,1422,237,0.25
759,1752,person,0.5152,1035,526,1115,685,9.732
759,1773,bus,0.3313,1070,39,1148,165,0.248
759,1717,person,0.3385,101,438,147,531,0.0
760,1465,car,0.7968,304,273,406,358,1.0
760,1743,bus,0.6629,445,224,589,418,2.5
760,1789,car,0.8361,0,906,499,1073,3.824
760,1770,car,0.3781,352,124,427,178,1.0
760,1718,person,0.6756,1587,285,1618,376,0.0
760,1379,bus,0.4942,432,85,546,286,1.275
760,1394,truck,0.5447,297,513,519,747,3.953
760,1821,person,0.4841,1387,174,1420,238,0.5
760,1752,person,0.5321,1035,533,1113,689,6.251
760,1835,motorcycle,0.3574,1041,584,1105,695,0.0
760,1717,person,0.4764,101,438,147,531,0.2
761,1465,car,0.821,305,271,406,355,1.5
761,1743,bus,0.7264,447,225,589,416,1.521
761,1789,car,0.8503,0,899,500,1073,3.0
761,1770,car,0.4117,353,125,428,178,0.75
761,1718,person,0.6654,1587,286,1618,377,0.0
761,1379,bus,0.4794,430,85,546,291,0.354
761,1394,truck,0.5314,300,511,518,742,3.473
761,1821,person,0.2815,1388,174,1421,237,0.559
761,1752,person,0.5468,1036,538,1114,695,5.459
761,1717,person,0.4011,100,438,146,532,0.2
762,1465,car,0.8109,307,270,407,354,1.521
762,1743,bus,0.6166,448,225,588,412,1.521
762,1789,car,0.8658,0,891,503,1074,3.288
762,1770,car,0.3264,350,125,425,178,1.5
762,1718,person,0.6055,1587,285,1618,376,0.25
762,1379,bus,0.4625,433,85,547,288,0.559
762,1394,truck,0.4079,302,508,520,739,3.4
762,1821,person,0.2562,1388,173,1421,236,0.354
762,1752,person,0.4844,1038,542,1113,692,4.528
762,1717,person,0.2688,101,438,147,531,0.0
762,1835,motorcycle,0.3867,1043,598,1105,704,6.021
763,1465,car,0.7856,308,267,407,350,2.372
763,1743,bus,0.7795,448,224,588,412,1.275
763,1789,car,0.75,0,884,501,1074,3.26
763,1770,car,0.348,347,124,422,177,1.5
763,1718,person,0.5786,1587,285,1618,375,0.0
763,1379,bus,0.4378,436,85,547,283,1.581
763,1394,car,0.5505,305,505,520,733,3.579
763,1821,person,0.27,1388,175,1420,236,0.25
763,1752,person,0.5776,1040,547,1112,692,3.509
763,1717,person,0.4305,101,438,147,531,0.0
763,1835,motorcycle,0.4223,1044,604,1107,712,6.368
763,1773,bus,0.2626,1070,37,1149,165,0.118
764,1465,car,0.8243,307,264,409,350,2.136
764,1743,bus,0.7617,448,223,589,412,1.031
764,1789,car,0.8372,0,880,498,1075,3.0
764,1718,person,0.6537,1587,285,1618,376,0.0
764,1379,bus,0.5386,435,84,547,284,0.559
764,1394,car,0.5183,307,503,519,728,3.953
764,1821,person,0.3419,1388,175,1420,235,0.354
764,1752,person,0.6448,1041,553,1112,697,3.536
764,1717,person,0.448,101,438,148,532,0.25
764,1835,motorcycle,0.4632,1046,613,1109,722,7.071
765,1465,car,0.825,307,264,409,351,1.677
765,1743,bus,0.7896,449,223,590,411,0.791
765,1789,car,0.8698,0,874,497,1075,3.041
765,1718,person,0.6591,1587,285,1618,377,0.0
765,1379,bus,0.4668,436,85,547,285,1.061
765,1394,car,0.5647,310,502,520,725,3.579
765,1821,person,0.3179,1388,176,1419,235,0.25
765,1752,person,0.7229,1042,557,1116,707,4.123
765,1717,person,0.4467,100,438,147,532,0.0
765,1835,motorcycle,0.2751,1046,622,1110,733,7.666
765,1846,car,0.3225,989,84,1045,125,0.0
765,1770,car,0.3393,346,126,421,179,1.217
766,1465,car,0.831,308,265,406,349,1.25
766,1743,bus,0.6507,449,223,589,410,0.559
766,1789,car,0.8728,0,868,496,1075,2.85
766,1718,person,0.5651,1587,285,1618,376,0.0
766,1379,bus,0.3605,436,85,549,289,0.559
766,1394,car,0.4624,313,501,521,722,3.354
766,1752,person,0.6894,1043,561,1115,706,4.123
766,1717,person,0.3786,101,438,148,531,0.0
766,1835,motorcycle,0.436,1045,623,1113,740,7.603
766,1846,car,0.2885,994,84,1047,123,3.162
766,1770,car,0.4084,343,125,418,178,2.0
767,1465,car,0.7924,310,266,405,346,0.5
767,1789,car,0.8472,0,864,491,1075,2.795
767,1718,person,0.6054,1587,286,1618,376,0.25
767,1394,truck,0.4379,315,499,524,720,3.052
767,1752,person,0.5932,1046,566,1113,699,3.335
767,1717,person,0.4324,101,438,148,531,0.0
767,1835,motorcycle,0.4856,1045,627,1114,747,7.319
767,1770,car,0.4721,340,124,417,178,1.8
767,1849,car,0.3501,315,500,525,722,0.0
767,1539,bus,0.4306,431,88,593,412,1.001
767,1821,person,0.3082,1388,174,1420,235,0.0
768,1465,car,0.7705,310,266,404,345,0.559
768,1789,car,0.848,0,860,485,1073,3.26
768,1718,person,0.6872,1587,286,1618,377,0.25
768,1394,car,0.4743,317,498,524,717,2.658
768,1752,person,0.5634,1049,574,1113,697,2.795
768,1717,person,0.4954,101,438,148,532,0.0
768,1835,motorcycle,0.441,1046,633,1115,753,6.543
768,1770,car,0.3904,340,125,415,178,1.414
768,1821,person,0.2737,1388,174,1420,234,0.2
768,1743,bus,0.5666,449,223,588,410,0.4
768,1379,bus,0.3069,437,85,548,287,0.447
768,1846,car,0.3361,989,84,1045,125,0.0
769,1465,car,0.7658,311,266,404,344,0.559
769,1789,car,0.8684,0,854,485,1074,2.915
769,1718,person,0.6454,1587,287,1618,378,0.25
769,1394,car,0.44,319,495,525,713,2.85
769,1752,person,0.5831,1047,580,1119,718,4.366
769,1717,person,0.4303,100,439,147,532,0.0
769,1835,motorcycle,0.4693,1045,638,1117,764,6.047
769,1770,car,0.4772,340,126,414,178,1.5
769,1821,person,0.3018,1387,175,1420,236,0.2
769,1743,bus,0.6714,449,222,589,410,0.283
769,1379,bus,0.4225,434,84,547,292,0.825
769,1846,car,0.2673,987,84,1043,125,0.5
770,1465,car,0.7723,310,264,404,343,1.0
770,1789,car,0.8453,0,846,486,1074,3.021
770,1718,person,0.6034,1587,285,1618,375,0.0
770,1394,car,0.5101,322,491,526,707,3.473
770,1752,person,0.5203,1047,586,1120,724,5.59
770,1717,person,0.425,101,437,148,530,0.25
770,1835,motorcycle,0.513,1047,643,1119,769,6.329
770,1770,car,0.3713,339,124,414,177,1.031
770,1539,bus,0.4207,434,89,591,411,0.787
771,1465,car,0.7635,310,262,405,342,1.0
771,1789,car,0.8455,0,838,483,1071,3.881
771,1718,person,0.6223,1587,286,1618,376,0.0
771,1394,car,0.5905,323,489,528,706,3.354
771,1752,person,0.6166,1048,592,1121,729,7.111
771,1717,person,0.2513,101,438,147,531,0.0
771,1835,motorcycle,0.3326,1051,654,1120,774,6.915
771,1770,car,0.5055,338,123,414,176,0.707
771,1539,bus,0.5217,436,88,590,409,0.894
772,1465,car,0.8026,311,261,406,341,1.031
